English	英語
310446603	連結はあらゆる目的に使用できるスキルだ。さまざまなターゲットや効果で試してみよう。
1845298713	洗脳
603912455	洗脳はあらゆる目的で使用できる。ピンチの時に色々試してみよう。
739788697	夜間の囮
591367716	夜間には、マッコイの鞄などの囮を灯りの元に設置すると、遠くからでも見えるようになる。
825197218	焦らずにプレイしよう
217894750	ミッションを一気にクリアする必要はない。どの地点でもセーブできるので、一休みして頭をスッキリさせてからプレイを再開してもいいだろう。
876399661	ナイフ
1749163056	近距離にいる敵を排除する。
1589031175	パンチ
1638963563	近距離にいる敵をノックアウトする。
1031684057	オールド51
567933229	コルト1851ネイビーで敵を撃つ。レミントン・ニューモデル・アーミーと同時に装備可能。
943917545	ニューモデル・アーミー
834457639	レミントン・ニューモデル・アーミーで敵を撃つ。コルト1851ネイビーと同時に装備可能。
1646673140	偽コイン
63345104	偽のコインを投げて音を立てる。範囲内の敵が音の方向を見る。
1584617927	ナイフ投擲
1858999661	ナイフ投擲
1371261109	長距離にいる敵にナイフを投げて排除する。回収する必要がある。
1109372431	長距離にいる敵にナイフを投げて排除する。回収する必要がある。
1881764354	斧
1636874639	近距離にいる敵を排除する。ロングコートをキルできる。
1879142254	ハンマーフィスト
771797553	近距離にいる敵をノックアウトする。ロングコートをノックアウトできる。
1245144391	ビアンカ
1307582697	ビアンカ（ベアトラップ）を設置する。最初にトラップを踏んだ敵をキルする。回収する必要がある。
1821780181	ノンビアンカ
620431163	ノンビアンカ（熊手）を設置する。最初に熊手を踏んだ敵をノックアウトする。回収する必要がある。
1246149011	口笛
823392386	口笛で音を立てる。範囲内の敵がヘクターのいる地点に移動する。
1909121017	うまい酒
473693194	一口でヘクターを回復する。他のキャラクターには強すぎて使えない。
2029916213	ソードオフ・ショットガン
930899656	ソードオフ・ショットガンで敵を撃つ。ダメージコーン内の全てのターゲットにヒットする。
2030315960	沼地ガス瓶
1935924802	沼地ガスの入った小瓶を投げる。範囲内の全ての敵をノックアウトする。ロングコートには無効。
2008559261	シリンジ
439476221	近距離にいる敵を排除する。
577578858	クロロフォルム
1468800898	近距離にいる敵をノックアウトする。
652519200	コルト・バントライン・スペシャル
944782434	コルト・バントライン・スペシャルで敵を狙撃する。長距離から狙え、銃声も小さい。
1992836515	往診鞄
1392794492	往診鞄を設置すると最初に発見した敵が取りに来る。鞄を開くと、短時間ターゲットをブラインド状態にする。
308968697	絆創膏
596884874	自分や味方を回復できる。
2090032874	変装
1951322218	変装して敵を欺く。不審な行動をしている時に目撃されると、自動的に変装が解除される。
581063006	囮
1332211106	所定位置にいる敵をおびき寄せる。
706585068	誘惑
73015201	敵を誘惑して自分に視線を集める。
1107428992	蹴り
1155721602	近距離にいる敵をノックアウトする。
1810692848	デリンジャー
750399255	デリンジャーで敵を撃つ。中距離から狙え、銃声がほとんどしない。
1222475897	香水瓶
342608998	香水の入った小瓶を投げる。くしゃみを誘引し、短時間敵をブラインド状態にする。
1986695873	鎌
1125828588	近距離にいる敵を排除する。
1431956252	パンチ
1300156090	近距離にいる敵をノックアウトする。
1770076751	連結
465512209	ターゲット2人を連結する。一方に付与するダメージや効果がもう一方にも波及する。
2145567661	洗脳
321059560	HPを1消費する代わりにターゲットを操る。スキルを使用したりターゲットを範囲外に移動すると、洗脳が解除される。
1491564257	ステラ
279559842	ステラを放ち、短時間敵の注意を引く。
611738972	ダチュラ
968396522	自分や味方を回復できる。
1533369021	洗脳解除
751024683	ターゲットの洗脳を解く。ターゲットが人間の場合、ノックアウトされる。
1424974583	洗脳：射撃
1599288725	ターゲット1体を撃つよう敵に命令する。警戒状態にはならない。アクションに気付かれた敵は殺害される。
478202770	洗脳：攻撃
2010965602	ターゲット1体を攻撃するよう敵に命令する。警戒状態にはならない。アクションに気付かれた敵は殺害される。
1483614186	洗脳：犬吠え
46529980	吠えるよう犬に命令する。範囲内の敵が犬のいる地点に移動する。
1607481843	洗脳：牛角
410027463	角で攻撃するよう雄牛に命令する。雄牛の目の前にいる全ての人間を排除する。警戒状態にはならない。
834805114	洗脳：馬蹴り
641060966	バックキックするよう馬に命令する。馬の後ろに立っている全ての人間をノックアウトする。
1644388442	洗脳：雌鶏鳴き
714891915	鳴き声を上げるよう鶏に命令する。範囲内の敵が騒ぎを調べる。
1712320263	洗脳：絶叫
1316379827	助けを求めて叫ぶよう民間人に命令する。  範囲内の敵がその民間人のいる地点に移動する。
