English	Inglese
1348930656	Nascondendoti in un cespuglio spegnerai la fiaccola.
328319678	Corpi di uccisioni ambientali
2026724582	Puoi usare i cadaveri di uccisioni ambientali come esche senza far scattare l'allarme.
1591065676	Lanciare corpi
301069101	Se lanci un corpo su un'altra guardia, la stordirai. Con un lancio puoi stordire più guardie.
185053908	Armi del delitto
641428549	Prendere un'arma del delitto (come il coltello di Cooper) in una zona abitata, viene considerata un'azione ostile.
669781329	Lampade e petrolio
2095483471	Se uccidi qualcuno che porta una lampada mentre si trova in una pozza di petrolio, la lampada che cade darà fuoco alla pozza.
1607728182	Connessione
310446603	La connessione è un'abilità molto duttile. Prova diversi bersagli ed effetti.
1845298713	Controllo mentale
603912455	Il controllo mentale può essere usato per diversi obiettivi. In caso di necessità, prove le diverse combinazioni.
739788697	Esche di notte
591367716	Di notte puoi posizionare le esche (come la valigetta di McCoy) sotto fonti di luce per renderle visibili da distanze maggiori.
825197218	Fai con calma
217894750	Non devi per forza finire la missione in una volta. Salva quando vuoi e prova di nuovo più tardi a mente fresca.
876399661	Coltello
1749163056	Abbatte un nemico a distanza ravvicinata.
1589031175	Pugno
1638963563	Stordisce un nemico a distanza ravvicinata.
1031684057	Gioiellino del '51
567933229	Spara a un nemico con la Colt 1851 Navy. Può essere abbinata alla New Model Army.
943917545	La New Model Army
834457639	Spara a un nemico con la Remington New Model Army. Può essere abbinata con la Colt 1851 Navy.
1646673140	Moneta finta
63345104	Lancia una moneta finta per fare rumore. I nemici nelle vicinanze guarderanno verso la fonte del rumore.
1584617927	Coltello da lancio
1858999661	Coltello da lancio
1371261109	Lancia il coltello per abbattere un nemico da grande distanza. Poi devi raccoglierlo.
1109372431	Lancia il coltello per abbattere un nemico da grande distanza. Poi devi raccoglierlo.
1881764354	L'ascia
1636874639	Abbatte un nemico a distanza ravvicinata. Può uccidere i nemici con il cappotto.
1879142254	Pugno martello
771797553	Stordisce un nemico a distanza ravvicinata. Può stordire i nemici con il cappotto.
1245144391	Bianca
1307582697	Posiziona Bianca (la trappola per orsi). Uccide il primo nemico che ci finisce sopra. Poi devi raccoglierla.
1246149011	Fischio
823392386	Fischia per fare rumore. I nemici nelle vicinanze si sposteranno verso la posizione di Hector.
1909121017	La roba buona
473693194	Bevi un sorso per far guarire Hector. Troppo forte per tutti gli altri.
2029916213	Fucile a canne mozze
930899656	Spara ai nemici con il fucile a canne mozze. Colpisce i bersagli all'interno del raggio d'azione.
2030315960	Fiala di gas della palude
1935924802	Lancia una fiala di gas della palude. Stordisce i nemici nelle vicinanze. I nemici con il cappotto sono immuni.
2008559261	Siringa
439476221	Abbatte un nemico a distanza ravvicinata.
577578858	Cloroformio
1468800898	Stordisce un nemico a distanza ravvicinata.
652519200	Colt Buntline Special
944782434	Spara da lontano a un nemico con la Colt Buntline Special. Lunghe distanze, abbastanza silenziosa.
1992836515	La valigetta del dottore
1392794492	Posiziona la valigetta del dottore. Il primo nemico che la vede si avvicina. Se viene aperta, acceca brevemente il bersaglio.
308968697	Bende
596884874	Cura te stesso o un alleato.
2090032874	Travestimento
1951322218	Indossa un travestimento per ingannare i nemici. Se questi ti vedono mentre compi azioni sospette, viene rimosso automaticamente.
581063006	Attira
1332211106	Attira un nemico dalla sua posizione.
706585068	Seduci
73015201	Seduci un nemico per farlo distrarre.
1107428992	Calcio
1155721602	Stordisce un nemico a distanza ravvicinata.
1810692848	Derringer
750399255	Spara a un nemico con la tua Derringer. Distanza media, quasi silenziosa.
1222475897	Fiala di profumo
342608998	Lancia una fiala di profumo. Fa starnutire i nemici, accecandoli brevemente.
1986695873	Falce
1125828588	Abbatte un nemico a distanza ravvicinata.
1431956252	Pugno
1300156090	Stordisce un nemico a distanza ravvicinata.
1770076751	Connessione
465512209	Connetti due esseri viventi. Quello che succede a uno, succede anche all'altro.
2145567661	Controllo mentale
321059560	Sacrifica un PS per assumere il controllo di un bersaglio. Se usi un'abilità o ti sposti fuori portata con il bersaglio, il controllo mentale si interrompe.
1491564257	Stella
279559842	Manda Stella a distrarre brevemente un nemico.
611738972	Stramonio
968396522	Cura te stesso o un alleato.
1533369021	Termina controllo mentale
751024683	Libera il bersaglio. I bersagli umani vengono storditi.
1424974583	Sparo con controllo mentale
1599288725	Ordina a un nemico di sparare a un bersaglio. Non fa scattare l'allarme. Se quest'azione viene vista, il nemico viene ucciso.
478202770	Attacco con controllo mentale
2010965602	Ordina a un nemico di attaccare un bersaglio. Non fa scattare l'allarme. Se quest'azione viene vista, il nemico viene ucciso.
1483614186	Abbaio con controllo mentale
46529980	Ordina a un cane di abbaiare. I nemici nelle vicinanze si sposteranno verso la posizione del cane.
1607481843	Incornata con controllo mentale
410027463	Ordina a un bue di attaccare con le corna. Uccide chiunque si trovi davanti al bue. Non fa scattare l'allarme.
834805114	Scalciare con controllo mentale
641060966	Ordina a un cavallo di scalciare. Stordisce chiunque si trovi dietro al cavallo.
1644388442	Chiocciare con controllo mentale
714891915	Ordina a una gallina di chiocciare. I nemici nelle vicinanze andranno a indagare.
1712320263	Urlo con controllo mentale
1316379827	Ordina a un civile di urlare chiedendo aiuto. I nemici nelle vicinanze si sposteranno verso la posizione del civile.
1136665942	Lancia un oggetto che stai trasportando.
31843472	Portata: 4.
47662936	Stordisce un nemico a distanza ravvicinata.
1953083019	Stai trasportando qualcosa. Lascialo per poter eseguire altre azioni.
1178284261	Modalità Usa
237652163	Ti permette di interagire con gli oggetti.
1177887152	Posizione
393061807	Alterna la posizione eretta a quella accovacciata.
1023909297	Modalità Resa dei conti
1779079610	Pianifica un'azione per personaggio. Mentre è attiva, mette in pausa il gioco.
1057175114	Esegui modalità Resa dei conti
1365900095	Esegui tutte le azioni salvate. Riprende il gioco.
1493216623	Esegui un'azione singola.
1420882900	Esegui solo questa azione.
426824287	Azzera modalità Resa dei conti
1929244517	Azzera tutte le azioni salvate.
910575029	Registro
999285904	Controlla gli obiettivi della missione, i suggerimenti, i progressi dei distintivi e il registro dei dialoghi.
1333667769	Evidenzia
1891512789	Evidenzia i nemici (rosso) e gli oggetti con cui si può interagire (bianco).
1384505437	Zone d'allarme
2101249610	Mostra le zone d'allarme./n Mostra quali guardie appariranno se scatta l'allarme.
511438133	Avanti veloce
583532999	Tieni premuto per velocizzare il tempo e ridurre l'attesa.
210755940	Espandi mappa
1306747757	Espandi la mini-mappa. Mostra anche la posizione delle guardie.
1029619217	Reimposta visuale
600743980	Centra la visuale sul personaggio selezionato e reimposta la rotazione.
1848674402	Ruota in senso anti-orario
1807927786	Tieni premuto per ruotare la visuale in senso anti-orario.
73412201	Ruota in senso orario
2017613828	Tieni premuto per ruotare la visuale in senso orario.
196521541	Zoom avanti
1614643182	Avvicina la visuale.
2009084322	Zoom indietro
66070141	Allontana la visuale.
1175911774	Salvataggio rapido
1496729342	Clicca per eseguire un salvataggio rapido./nNota: Puoi disattivare il promemoria di salvataggio dal menu Opzioni.
342483686	Esci dalla modalità Resa dei conti
1693433514	Esci dalla modalità. Le azioni programmate vengono salvate.
1262042390	Portata
953856822	Durata
1354711653	Attesa
538458455	Raggio rumore
1395075531	Raggio effetto
1968769858	Tempo di preparazione
658508894	Durata morte
693330154	Cura
44714549	Totale (solo Hector)
1351320459	+{0} (solo Isabelle)
1788577267	Abilità passive
594543312	Può arrampicarsi su <passiveAbilityName>scale</passiveAbilityName>, <passiveAbilityName>viti</passiveAbilityName> e <passiveAbilityName>funi.</passiveAbilityName>
1263588832	Può arrampicarsi sulle <passiveAbilityName>scale.</passiveAbilityName>
764039211	Può <passiveAbilityName>trasportare</passiveAbilityName> un solo corpo (in piedi, normale).
1826755276	Può <passiveAbilityName>trasportare</passiveAbilityName> due corpi (in piedi, veloce).
30354001	Può <passiveAbilityName>trascinare</passiveAbilityName> un solo corpo (accovacciato, lento).
1634612996	<passiveAbilityCannot>Non può</passiveAbilityCannot> <passiveAbilityName>trasportare</passiveAbilityName> corpi.
2052156763	Può <passiveAbilityName>nuotare.</passiveAbilityName>
597313321	<passiveAbilityCannot>Non può nuotare.</passiveAbilityCannot>
1269477099	Desperados III
971883982	Ottimizzato per Desperados III e per gli appassionati dei giochi tattici in tempo reale.
2074961100	Questo schema di comandi è tipico dei giochi tattici in tempo reale. {0} per selezionare i personaggi, {1} per muoversi, {2}, {3}, {4}, {5}, {6} per le abilità.
825544575	Classico strategico
2057998057	Ottimizzato per i giochi strategici in tempo reale. Il movimento e la selezione sono invertiti. Le abilità si usano con i comandi da tastiera QWERTY.
1635060042	Questo schema di comandi viene usato nei giochi strategici in tempo reale e nei MOBA più classici. {0} per selezionare i personaggi, {1} per muoversi, {2}, {3}, {4}, {5}, {6} per le abilità.
1097308533	Movimento visuale WASD
1871084952	Questo schema si basa su quello di Desperados III per quanto riguarda movimento e selezione. È stato modificato per consentire il movimento della visuale con i tasti WASD invece che con i tasti freccia.
1358490674	Qui puoi personalizzare e creare un nuovo schema di comandi. Le modifiche vengono applicate automaticamente. Puoi scorrere tra gli schemi di comandi selezionando il comando accanto al pulsante./n/nAttivo: {0}
1602189665	Il tuo schema personalizzato.
1524376688	Giocatore
1873916024	Telecamera
766903264	Menu
960651577	Ruota interfaccia
1421349032	Filmato
1080899783	Generale
613153956	Campo visivo
555507018	Generale non filmato
1866829885	CONFLITTO!
1008156003	Quest'azione è già assegnata a un altro tasto. Assegnare comunque? {0}
1660462859	RIASSEGNA
1058572889	Premi un tasto qualsiasi per riassegnare quest'azione.
178427384	Azioni:
774853068	Rimuovi
584715733	Levetta destra
1284445229	Levetta sinistra
1561855749	---
116814068	Crea un nuovo schema per modificare la configurazione delle azioni
1362329991	Personalizza {0}
1190198233	Crea
1068196803	SELEZIONA
1445520163	GIOCATORE
580614165	Modifica i comandi del giocatore
657216753	TELECAMERA
598043235	Modifica i comandi della telecamera
745724744	GENERALE
485190448	Modifica i comandi generali
101526216	{0}
127821282	---
1812509848	REIMPOSTA
1366477586	Reimpostare tutte le configurazioni delle azioni ai valori iniziali?
1706772755	Qui puoi personalizzare e creare un nuovo schema di comandi. Le modifiche vengono applicate automaticamente. Per selezionare un nuovo schema di comandi, selezionalo e premi {0} per applicarlo./n/nAttivo: {1}
152282435	Levetta destra
957749598	Levetta sinistra
573536425	Zoom visuale
960958096	Ruota visuale a destra
583071028	Ruota visuale a sinistra
1170656858	Seleziona personaggio
1200479920	Ruota personaggio
1593199432	Muoviti
1603400940	Muoviti
1551263779	Corri
1436388833	Accovacciati
422031039	Azione contestuale
565815288	Scendi
1466895198	Azione contestuale uccisione
490857043	Seleziona abilità 1 (attiva)
509373635	Seleziona abilità 2
2050968303	Seleziona abilità 3
92430955	Seleziona abilità 4
771827029	Seleziona abilità 5
582026003	Mira
1290681060	Esegui abilità
1833998590	Esegui abilità avanzata
2038493822	Modalità Visione
958235635	Continua dialogo
644524852	Attiva/Disattiva azione contestuale
1803048083	Seleziona Isabelle
463150884	Seleziona Hector
1778733118	Seleziona Cooper
2041969087	Seleziona McCoy
1943500125	Seleziona Kate
657133353	Seleziona altro
1531102395	Evidenzia tutto
1187336011	Attiva modalità Resa dei conti
1076844111	Salva tappe
1242391234	Esegui modalità Resa dei conti
1784416254	Azzera modalità Resa dei conti per tutti
1997124204	Azzera modalità Resa dei conti per Cooper
2122390231	Azzera modalità Resa dei conti per McCoy
2075995503	Azzera modalità Resa dei conti per Hector
164389443	Azzera modalità Resa dei conti per Kate
889853637	Azzera modalità Resa dei conti per Isabelle
1889610530	Ruota visuale libera
2020784017	Segnale campo visivo
1412335462	Salvataggio rapido
1246022481	Caricamento rapido
2102361814	Salta filmato
885289735	Reimposta visuale
1274816296	Rimuovi segnale campo visivo
934400398	Registro missione
93003420	Cambia abilità contestuale
1209272936	Ruota abilità
592088716	Esegui modalità Resa dei conti per Cooper
194697378	Esegui modalità Resa dei conti per McCoy
593481215	Esegui modalità Resa dei conti per Hector
72661506	Esegui modalità Resa dei conti per Kate
1480016166	Esegui modalità Resa dei conti per Isabelle
1434391743	Centra visuale
463301716	Attiva campo visivo
2134400581	Seleziona abilità 1 (inattiva)
471100928	Mini-mappa
2045277445	Sposta visuale sul puntatore
823722350	Registro suggerimenti
1727065249	Attiva/Disattiva zone d'allarme
546844236	Avanti veloce
1683292453	Esecuzione singola modalità Resa dei conti (1)
1319146528	Esecuzione singola modalità Resa dei conti (2)
1754234124	Seleziona tutto
873052496	Modalità Usa
683158720	Sposta visuale a sinistra
1076162680	Sposta visuale a destra
197477233	Sposta visuale in basso
850968016	Sposta visuale in alto
661448433	Mira
1487160716	Muoviti
1327285847	Ruota/Zoom
1412174204	Puntatore campo visivo
195564649	Annulla azione
16149401	Annulla mira
1744548455	Trascina visuale
1676920717	Multi-selezione
1475577154	Scorri personaggi
156619757	Nessun salvataggio rapido
1124342950	Nessun allarme
1832680931	Nessuna vittima
1474987982	Inosservato
1705478780	Completa la missione senza salvare.
460965416	Completa la missione senza far scattare allarmi.
1031575441	Completa la missione senza uccidere nessuno (esclusi gli obiettivi della missione).
866674594	Completa la missione senza farti vedere.
1055206746	Non usare armi da fuoco.
